id,title,duration,mpa,rating,votes,méta_score,description,movie_link,writers,directors,stars,budget,opening_weekend_gross,gross_worldwide,gross_us_canada,release_date,countries_origin,filming_locations,production_companies,awards_content,genres,languages
tt3790720,Peggy Guggenheim: Art Addict,1h 36m,Not Rated,7.2,889,68,A portrait of a patron of the arts extraordinaire who transformed a modest fortune and impeccable taste into one of the premiere collections of twentieth century art.,https://www.imdb.com/title/tt3790720/,"['Bernadine Colish', 'Lisa Immordino Vreeland']",['Lisa Immordino Vreeland'],"['Peggy Guggenheim', 'Jacqueline Bograd Weld', 'Francine Prose', 'John Richardson', 'Nicky Haslam', 'Edmund White', 'Calvin Tomkins', 'Carlo McCormick', 'Mercedes Ruehl', 'Diego Cortez']","$1,100,000 (estimated)","$22,258","$796,800","$498,428",11-12-2015,['United States'],,"['Dakota Group', 'Fischio Films', 'Submarine Entertainment']",,"['Biography', 'Documentary', 'History']",['English']
tt0040978,Yellow Sky,1h 38m,Approved,7.4,6K,,A pistol-packing tomboy and her grandfather discover a band of bank robbing bandits taking refuge in the neighboring ghost town.,https://www.imdb.com/title/tt0040978/,"['Lamar Trotti', 'W.R. Burnett', 'Jacques Monteux']",['William A. Wellman'],"['Gregory Peck', 'Anne Baxter', 'Richard Widmark', 'Robert Arthur', 'John Russell', 'Harry Morgan', 'James Barton', 'Charles Kemper', 'Carlos Acosta', 'Robert Adler']",,,,"$5,600,000",24-12-1948,['United States'],"['Death Valley National Park, California, USA']",['Twentieth Century Fox'],,"['Classical Western', 'Crime', 'Drama', 'Western']",['English']
tt0041622,Malaya,1h 38m,Approved,6.5,1.6K,,Newspaperman Royer convinces government officials of a plan to obtain rubber by smuggling it out from under the Japanese. Carnahan is let out of prison to help.,https://www.imdb.com/title/tt0041622/,"['Frank Fenton', 'Manchester Boddy']",['Richard Thorpe'],"['Spencer Tracy', 'James Stewart', 'Valentina Cortese', 'Sydney Greenstreet', 'John Hodiak', 'Lionel Barrymore', 'Gilbert Roland', 'Roland Winters', 'Richard Loo', 'Ian MacDonald']","$2,396,000 (estimated)",,,,24-04-1950,['United States'],"['Los Angeles County Arboretum & Botanic Garden - 301 N. Baldwin Avenue, Arcadia, California, USA']","[""Loew's""]",,"['Adventure', 'Drama', 'War']",['English']
tt0830535,Disfigured,1h 36m,,6.6,347,,"Lydia is an overweight sales clerk in a trendy home furnishings store, nearing 30. Though she is a member of a Fat Acceptance Group (a movement dedicated to fighting prejudice against overweight people), she is still struggling with complex feelings about her body and its place in the world. Darcy, a recovering-anorexic real estate agent in her mid-20s, is struggling with the same issues from a very different perspective. Her attempt to join the Fat Acceptance Group (since she sees herself as fat) is quickly rejected - but it introduces her to Lydia. Lydia is initially wary of Darcy's efforts to become friends, but Darcy's hunger for emotional contact breaks through the wall of apparent differences and they begin an unexpected friendship. At the same time Lydia gets involved in a sexual relationship with Bob, an overweight man who joins her in walking for exercise early mornings at Venice beach. Stirred emotionally by this new romance and by her conflict with the Fat Acceptance Group, Lydia decides to ask her new friend for an unusual favor: she wants anorexia lessons. When Darcy lets Lydia inside her secret inner world, it forces both women to confront buried feelings about their bodies. Sexuality and fashion, anger and femininity, trust and fear, hunger and satisfaction: there are things that women can only talk about honestly with other women. But they never seem to find a way to do it. This is a movie about two women who do.",https://www.imdb.com/title/tt0830535/,['Glenn Gers'],['Glenn Gers'],"['Deidra Edwards', 'Staci Lawrence', 'Ryan C. Benson', 'Elizabeth Sampson', 'Sonya Eddy', 'Lindsay Hollister', 'Heather Brooker', 'April M. Walsh', 'Juanita Guzman', 'Teebone Mitchell']","$50,000 (estimated)",$585,$829,$829,11-07-2008,['United States'],,"['Launchpad Productions', 'Dialogue Heavy Pictures']",,['Drama'],['English']
tt0071565,Godzilla vs. Mechagodzilla,1h 24m,PG,6.2,8.4K,,"An Okinawan prophecy appears to foretell Earth's destruction at the hands of Godzilla, only for the true Godzilla to reveal his doppelganger as a mechanical alien weapon.",https://www.imdb.com/title/tt0071565/,"['Jun Fukuda', 'Masami Fukushima', ""Shin'ichi Sekizawa""]",['Jun Fukuda'],"['Masaaki Daimon', 'Kazuya Aoyama', 'Reiko Tajima', 'Akihiko Hirata', 'Hiromi Matsushita', 'Hiroshi Koizumi', 'Masao Imafuku', 'Bellbella Lin', 'Shin Kishida', 'Gorô Mutsumi']",,,$549,,28-03-1977,"['Japan', 'United States']","['Okinawa, Japan']","['Toho Eizo Co.', 'Toho']",,"['Alien Invasion', 'Animal Adventure', 'Dinosaur Adventure', 'Kaiju', 'Superhero', 'Supernatural Fantasy', 'Action', 'Family', 'Fantasy', 'Sci-Fi']",['Japanese']
tt0068408,Conquest of the Planet of the Apes,1h 28m,PG,6.1,39K,49,"In a futuristic world that has embraced ape slavery, Caesar, the son of the late simians Cornelius and Zira, surfaces after almost twenty years of hiding out from the authorities, and prepares for a slave revolt against humanity.",https://www.imdb.com/title/tt0068408/,"['Paul Dehn', 'Pierre Boulle']",['J. Lee Thompson'],"['Roddy McDowall', 'Don Murray', 'Ricardo Montalban', 'Natalie Trundy', 'Hari Rhodes', 'Severn Darden', 'Lou Wagner', 'John Randolph', 'Asa Maynor', 'H.M. Wynant']","$1,700,000 (estimated)",,"$9,043,472","$9,043,472",30-06-1972,['United States'],"['University of California, Irvine, California, USA (city exteriors)']","['Twentieth Century Fox', 'APJAC Productions']",,"['Dystopian Sci-Fi', 'Action', 'Sci-Fi']",['English']
tt0107333,Knights,1h 30m,R,4.6,2.2K,,"In the future, a kickboxer and a robot lead a revolution against ruling cyborgs.",https://www.imdb.com/title/tt0107333/,['Albert Pyun'],['Albert Pyun'],"['Kathy Long', 'Kris Kristofferson', 'Lance Henriksen', 'Scott Paulin', 'Gary Daniels', 'Nicholas Guest', 'Vincent Klyn', 'Ben McCreary', 'Bob Brown', 'Jon H. Epstein']",,,,,09-10-1993,['United States'],"['Monument Valley, Arizona, USA']","['Kings Road Entertainment', 'Moonstone Entertainment']",,"['Action', 'Adventure', 'Sci-Fi']",['English']
tt0100258,Night of the Living Dead,1h 32m,R,6.8,47K,54,"When the unburied dead return to life and seek human victims, seven refugees shelter in a house in the Pennsylvanian countryside.",https://www.imdb.com/title/tt0100258/,"['John A. Russo', 'George A. Romero']",['Tom Savini'],"['Tony Todd', 'Patricia Tallman', 'Tom Towles', 'McKee Anderson', 'William Butler', 'Katie Finneran', 'Bill Moseley', 'Heather Mazur', 'David W. Butler', 'Zachary Mott']","$4,200,000 (estimated)","$2,884,679","$5,835,247","$5,835,247",19-10-1990,['United States'],"['4051 Jefferson Ave, Washington, Pennsylvania, USA (farmhouse)']","['21st Century Film Corporation', 'Columbia Pictures']",,"['Survival', 'Zombie Horror', 'Horror']",['English']
tt9133378,Premature,1h 30m,Unrated,6.4,997,81,Seventeen year-old Ayanna meets handsome and mysterious Isaiah in her path toward self-discovery. Her entire world is turned upside down as she travails on the rigorous terrain of young love in the summer before she leaves for college.,https://www.imdb.com/title/tt9133378/,"['Rashaad Ernesto Green', 'Zora Howard']",['Rashaad Ernesto Green'],"['Zora Howard', 'Joshua Boone', 'Michelle Wilson', 'Alexis Marie Wint', 'Imani Lewis', 'Tashiana Washington', 'Carter Redwood', 'Cecil Blutcher', 'Meeya Davis', 'W. Tré Davis']",,"$9,909","$23,071","$23,071",21-02-2020,['United States'],"['Harlem, New York City, New York, USA']","['Mi Alma Films', 'Astute Films', 'Slice Entertainment Group']",,"['Drama', 'Music', 'Romance']",['English']
tt0026747,Music Is Magic,1h 6m,Approved,6.1,146,,Aging star (Daniels) finally recognizes the truth when she is replaced in her new movie by a girl from the chorus (Faye).,https://www.imdb.com/title/tt0026747/,"['Edward Eliscu', 'Lou Breslow', 'Gladys Unger']",['George Marshall'],"['Alice Faye', 'Ray Walker', 'Bebe Daniels', 'Frank Mitchell', 'Jack Durant', 'Rosina Lawrence', 'Thomas Beck', 'Andrew Tombes', 'Luis Alberni', 'Hattie McDaniel']",,,,,01-11-1935,['United States'],,['Fox Film Corporation'],,"['Satire', 'Comedy', 'Drama', 'Music', 'Mystery', 'Romance']","['Spanish', 'English']"
tt0116005,The Day a Pig Fell Into the Well,1h 55m,,6.6,1.3K,,"About desires and lives of four characters in diverse circumstances. A poor novelist, a cheating wife, a mysophobic husband and a ticket girl.",https://www.imdb.com/title/tt0116005/,"['Hyo-seo Koo', 'Hong Sang-soo', 'Shin-hye Suh']",['Hong Sang-soo'],"['Park Choong-seon', 'Kim Eui-sung', 'Jo Eun Sook', 'Bang Eun-hee', 'Lee Eung-kyung', 'Kang Hee', 'Kim Jeong-pal', 'Park Jin-seong', 'Bae Jung-shik', 'Song Kang-ho']",,,"$8,354",,04-05-1996,['South Korea'],['South Korea'],['Dong-a Exports Co.'],,"['Drama', 'Romance']",['Korean']
tt11258944,The Story of Jin Ling,1h 32m,,,,,Set in 1950s. Veteran Mancang returns home country which locates in north China. He falls in love with Lanying. But she wants to go to the city because she is influenced by a girl who went there earlier. Lanying's brother and his wife live in the city and they both persuade her to stay in the country and work hard for good life.,https://www.imdb.com/title/tt11258944/,['Lin Zuo'],['Peiran Liu'],"['Wei Yang', 'Chunmian Yu', 'Chi Xiao', 'Jing Yang', 'Yuan Ling', 'Yun Qu', 'Lianhai Wang', 'Yan Li', 'Xia Yuan', 'Jiyun Liu']",,,,,28-09-1958,['China'],,['August 1st Film Studio'],,['Drama'],['Mandarin']
tt3014284,The Lego Ninjago Movie,1h 41m,PG,6.1,32K,55,"Shunned by everyone for being the son of an evil warlord, a teenager seeks to defeat him with the help of his fellow ninjas.",https://www.imdb.com/title/tt3014284/,"['Bob Logan', 'Paul Fisher', 'William Wheeler']","['Charlie Bean', 'Paul Fisher', 'Bob Logan']","['Jackie Chan', 'Dave Franco', 'Fred Armisen', 'Kumail Nanjiani', 'Michael Peña', 'Abbi Jacobson', 'Zach Woods', 'David Burrows', 'Alex Kauffman', 'Justin Theroux']","$70,000,000 (estimated)","$20,433,071","$123,764,177","$59,364,177",22-09-2017,"['United States', 'Denmark', 'Australia', 'Canada']",,"['Animal Logic', 'LEGO System A/S', 'Lin Pictures']",,"['Computer Animation', 'Superhero', 'Action', 'Adventure', 'Animation', 'Comedy', 'Drama', 'Family', 'Fantasy', 'Sci-Fi']",['English']
tt0073726,Soldier of Fortune,1h 51m,,6.2,2.2K,,"Medieval soldier of fortune Ettore is travelling through Europe with his partners looking for fight where they can earn some money. When they come across a Spanish castle under siege by the French army, Ettore first bides his time to determine which side is the winning one (and thus more likely to pay his fee). This is as first the French, but the treatment he receives from them is unpleasant enough to make him change his mind and turn to the Spanish side. Somehow, Ettore must rally the weakened Spanish troops to battle their enemy long enough for reinforcements to arrive.",https://www.imdb.com/title/tt0073726/,"['Franco Castellano', 'Giuseppe Moccia', 'Marcello Verucci']",['Pasquale Festa Campanile'],"['Bud Spencer', 'Franco Agostini', 'Enzo Cannavale', 'Frédéric de Pasquale', 'Jacques Dufilho', 'Andréa Ferréol', 'Jacques Herlin', 'Angelo Infanti', 'Philippe Leroy', 'Oreste Lionello']","$10,000,000 (estimated)",,,,19-02-1976,"['Italy', 'France']","['Lucera, Foggia, Apulia, Italy']","['Mondial Televisione Film', 'Cité Films', 'Les Films Jacques Leitienne']",,"['Parody', 'Satire', 'Action', 'Adventure', 'Comedy', 'Drama', 'History']",['Italian']
tt0018445,Stage Madness,1h,,,,,"Madame Lamphier, a ballet dancer, tires of domestic life after the birth of her daughter, Dora, and returns to the stage. Her husband, Andrew, however, disappears with her daughter. Years later, Madame Lamphier is injured by a fall, and when a younger girl threatens to take her place, Lamphier in a jealous rage shoots the manager, Pierre, and frames the girl for murder. When she discovers that the girl is her own long-lost daughter, she herself dies.",https://www.imdb.com/title/tt0018445/,"['Polan Banks', 'Randall Faye']",['Victor Schertzinger'],"['Virginia Valli', 'Tullio Carminati', 'Virginia Bradford', 'Lou Tellegen', 'Richard Walling', 'Tyler Brooke', 'Lillian Knight', 'Bodil Rosing']",,,,,09-01-1927,['United States'],,['Fox Film Corporation'],,['Drama'],['English']
tt0130803,Jhumroo,2h 51m,,6.8,587,,"Anjana lives a wealthy lifestyle with her dad, Dwarka Nath, in a hilly region in India. When she returns home after several years, she finds that her dad has become more strict and a disciplinarian, and even has his erring employees and villagers flogged. Then she meets with local villager, Jhumroo, and both fall in love with each other. Jhumroo takes her home to introduce her to his mom, Kamla, who approves of her instantly. When Dwarka comes to know about this, he is enraged, and quickly announces her marriage with his Manager, Ramesh. Jhumroo is heart-broken and goes to meet with Anjana, who does tell him that she loves him, but must obey her father. What Jhumroo and Anjana do not know is that she is not Dwarka's daughter, but is the daughter of Kamla, and abducted at a very young age. The question remains what impact will this have on their lives when they find that they are brother and sister, and who actually did abduct Anjana?",https://www.imdb.com/title/tt0130803/,"['Vrajendra Gaur', 'Madhusudan Kalelkar', 'Kishore Kumar']",['Shankar Mukherjee'],"['Kishore Kumar', 'Madhubala', 'Chanchal', 'Anoop Kumar', 'Lalita Pawar', 'M. Kumar', 'Sajjan', 'Anoop Sharma', 'Bhagwan Sinha', 'S.K. Singh']",,,,,01-01-1961,['India'],"['Filmistan Studios, Mumbai, Maharashtra, India (Studio)']",['K.S. Films'],,"['Comedy', 'Drama', 'Musical']",['Hindi']
tt0292542,Son of the Bride,2h 3m,R,7.8,17K,68,"A dissatisfied 40-year-old, separated and without time for his own daughter and girlfriend must rethink his life when his father decides to marry his mother, who suffers from Alzheimer's disease, by church.",https://www.imdb.com/title/tt0292542/,"['Juan José Campanella', 'Fernando Castets']",['Juan José Campanella'],"['Ricardo Darín', 'Héctor Alterio', 'Norma Aleandro', 'Eduardo Blanco', 'Natalia Verbeke', 'Gimena Nóbile', 'David Masajnik', 'Claudia Fontán', 'Atilio Pozzobón', 'Salo Pasik']",,"$34,231","$8,772,695","$624,757",16-08-2001,"['Argentina', 'Spain']","['Buenos Aires, Federal District, Argentina']","['Instituto Nacional de Cine y Artes Audiovisuales (INCAA)', 'JEMPSA', 'Patagonik Film Group']",,"['Comedy', 'Drama']",['Spanish']
tt0126856,Date with Disaster,1h 1m,,5.4,174,,The honest owner of a second hand car business has crooks for employees.,https://www.imdb.com/title/tt0126856/,['Brock Williams'],['Charles Saunders'],"['Robert Robinson', 'Maurice Kaufmann', 'Tom Drake', 'Richard Shaw', 'Shirley Eaton', 'William Hartnell', 'Charles Brodie', 'Van Boolen', 'Hubert Hill', 'Deirdre de Peyer']",,,,,28-07-1957,['United Kingdom'],"['Southall Studios, Southall, Middlesex, England, UK (studio: made at Southall Studios Middlesex {England})']",['Fortress Film Productions Ltd.'],,"['Crime', 'Drama']",['English']
tt0078897,Bosko Buha,2h 4m,,7.1,803,,"After losing their families in WW2, young children decide to join the Partizans. At first, they want to get rid of them, but later they join their ranks with Bosko Buha becoming a legend because of his skill in destroying enemy bunkers.",https://www.imdb.com/title/tt0078897/,"['Bosko Matic', 'Dusan Perkovic']",['Branko Bauer'],"['Marko Nikolic', 'Zarko Radic', 'Ljubisa Samardzic', 'Miroljub Leso', 'Milena Dapcevic', 'Ivan Kojundzic', 'Dragan Bjelogrlic', 'Ljiljana Blagojevic', 'Milan Strljic', 'Sabrija Biser']",,,,,17-11-1978,['Yugoslavia'],,"['Centar Film', 'Croatia Film', 'Kinema Film']",,"['Biography', 'Drama', 'War']",['Serbo-Croatian']
tt5774062,Spontaneous,1h 41m,R,6.5,18K,78,"Get ready for the outrageous coming-of-age love story about growing up...and blowing up. When students in their school begin exploding (literally), seniors Mara and Dylan struggle to survive in a world where each moment may be their last.",https://www.imdb.com/title/tt5774062/,"['Brian Duffield', 'Aaron Starmer']",['Brian Duffield'],"['Katherine Langford', 'Charlie Plummer', 'Yvonne Orji', 'Hayley Law', 'Piper Perabo', 'Rob Huebel', 'Chris Shields', 'Marlowe Percival', 'Laine MacNeil', 'Clive Holloway']",,,,,02-10-2020,['United States'],"['Vancouver, British Columbia, Canada']","['Awesomeness Films', 'Jurassic Party Productions']",,"['Dark Comedy', 'Romantic Comedy', 'Teen Horror', 'Teen Romance', 'Comedy', 'Drama', 'Horror', 'Romance']",['English']
tt0272690,Priest of Darkness,1h 22m,,7.1,532,,"After a young shopkeeper steals the knife of one of his costumers, a samurai, a chain of increasingly complex events is set into motion.",https://www.imdb.com/title/tt0272690/,"['Mokuami Kawatake', 'Shintarô Mimura', 'Sadao Yamanaka']",['Sadao Yamanaka'],"['Chôjûrô Kawarasaki', ""Kan'emon Nakamura"", 'Shizue Yamagishi', 'Setsuko Hara', 'Chôemon Bandô', 'Jôji Ichikawa', 'Rakutarô Ichikawa', 'Senshô Ichikawa', 'Shoji Ichikawa', 'Shotaro Ichikawa']",,,,,30-04-1936,['Japan'],,['Nikkatsu'],,['Drama'],['Japanese']
tt0025607,Operator 13,1h 25m,Passed,5.8,1.5K,,"Union spy Gail Loveless impersonates a black maid in the early days of the Civil War, but complications arise when she falls in love with a Confederate officer.",https://www.imdb.com/title/tt0025607/,"['Harvey F. Thew', 'Zelda Sears', 'Eve Greene']",['Richard Boleslawski'],"['Marion Davies', 'Gary Cooper', 'Jean Parker', 'Katharine Alexander', 'Ted Healy', 'Russell Hardie', 'Henry Wadsworth', 'Douglass Dumbrille', 'Willard Robertson', 'Fuzzy Knight']",,,,,08-06-1934,['United States'],"['Stage 8, Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA (mansion, army camp and country road ""exterior"" sets)']","['Cosmopolitan Productions', 'Metro-Goldwyn-Mayer (MGM)']",,"['Drama', 'History', 'Musical', 'Romance', 'War', 'Western']",['English']
tt0183943,Under the Doctor,1h 24m,,4.2,163,,"A British sex comedy about a doctor, a bevy of beautiful women and their sexual problems. Can the overworked and over-titillated doctor help his patients while resisting the urge to help himself?",https://www.imdb.com/title/tt0183943/,['Ron Bareham'],['Gerry Poulson'],"['Barry Evans', 'Liz Fraser', 'Hilary Pritchard', 'Penny Spencer', 'Jonathan Cecil', 'Elizabeth Counsell', 'Peter Cleall']",,,,,28-11-1976,['United Kingdom'],"['Isleworth Studios, London Road, Isleworth, Middlesex, England, UK (Studio)']","['GPA Films', 'Thorrawood']",,['Comedy'],['English']
tt1112115,King Corn,1h 28m,Unrated,7,2.1K,70,"King Corn is a feature documentary about two friends, one acre of corn, and the subsidized crop that drives our fast-food nation. In King Corn, Ian Cheney and Curt Ellis, best friends from college on the east coast, move to the heartland to learn where their food comes from. With the help of friendly neighbors, genetically modified seeds, and powerful herbicides, they plant and grow a bumper crop of America's most-productive, most-subsidized grain on one acre of Iowa soil. But when they try to follow their pile of corn into the food system, what they find raises troubling questions about how we eat-and how we farm",https://www.imdb.com/title/tt1112115/,"['Aaron Woolf', 'Ian Cheney', 'Curtis Ellis']",['Aaron Woolf'],"['Bob Bledsoe', 'Earl L. Butz', 'Dawn Cheney', 'Ian Cheney', 'Don Clikeman', 'Elna Clikeman', 'Ken Cook', 'Loren Cordain', 'Curt Ellis', 'Audrae Erickson']",,"$6,753","$105,422","$105,422",25-04-2009,['United States'],"['Greene, Iowa, USA']","['ITVS International', 'Mosaic Films']",,"['Food Documentary', 'Documentary']",['English']
tt0051200,Das Wirtshaus im Spessart,1h 39m,,6.4,728,,"Countess Franziska is ""kidnapped"" by a band of robbers. However, her father is not willing to pay the ransom, so Franziska changes sides.",https://www.imdb.com/title/tt0051200/,"['Wilhelm Hauff', 'Curt Hanno Gutbrod', 'Kurt Hoffmann']",['Kurt Hoffmann'],"['Liselotte Pulver', 'Carlos Thompson', 'Günther Lüders', 'Rudolf Vogel', 'Hubert von Meyerinck', 'Herbert Hübner', 'Paul Esser', 'Ina Peters', 'Kai Fischer', 'Veronika Fitz']",,,,,17-02-1961,['West Germany'],"['Bavaria Studios, Bavariafilmplatz 7, Geiselgasteig, Grünwald, Bavaria, Germany']","['Georg Witt-Film', 'Bavaria Film']",,"['Adventure', 'Comedy', 'Musical']",['German']
tt0013975,The Darling of New York,1h,,7,37,,"Santussa is sent to New York to be cared by for her grandfather. She is sent with jewels, and after being separated from her nurse, is cared for by gangsters.",https://www.imdb.com/title/tt0013975/,"['King Baggot', 'Raymond L. Schrock']",['King Baggot'],"['Baby Peggy', 'Sheldon Lewis', 'Gladys Brockwell', 'Pat Hartigan', 'Frank Currier', 'Frank Coghlan Jr.', 'Dorothy Hagan', 'Estelle Goulder', 'Carl Stockdale', 'William H. Turner']",,,,,03-12-1923,['United States'],"['Backlot, Universal Studios - 100 Universal City Plaza, Universal City, California, USA (Studio)']",['Universal Pictures'],,,['English']
tt0029884,Arsène Lupin Returns,1h 21m,Approved,6.7,558,,"A woman and a man vying for a woman's affection: the usual love trio? Not quite so since the belle in question is Lorraine de Grissac, a very wealthy and alluring society woman, while one of the two rivals is none other than Arsène Lupin, the notorious jewel thief everybody thought dead, now living under the assumed name of René Farrand. As for the other suitor he is an American, a former F.B.I. sleuth turned private eye by the name of Steve Emerson. Steve not only suspects Farrand of being Lupin but when someone attempts to steal a precious emerald necklace from Lorraine's uncle, Count de Brissac, he is persuaded Lupin is the culprit. Is Emerson right or wrong? Which of the two men will win over Lorraine's heart?",https://www.imdb.com/title/tt0029884/,"['James Kevin McGuinness', 'Howard Emmett Rogers', 'George Harmon Coxe']",['George Fitzmaurice'],"['Melvyn Douglas', 'Virginia Bruce', 'Warren William', 'John Halliday', 'Nat Pendleton', 'Monty Woolley', 'E.E. Clive', 'George Zucco', 'Rollo Lloyd', 'Vladimir Sokoloff']",,,,,25-02-1938,['United States'],"['Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA (Studio)']","[""Loew's""]",,"['Heist', 'Crime', 'Drama', 'Mystery', 'Romance']",['English']
tt0088781,Beer,1h 22m,R,5.3,778,,"Desperate to keep an account from a financially-ailing brewery, an advertising firm concocts a macho ad campaign centered on three losers who inadvertently prevent a robbery at a bar.",https://www.imdb.com/title/tt0088781/,['Allan Weisbecker'],['Patrick Kelly'],"['Loretta Swit', 'Rip Torn', 'Kenneth Mars', 'David Alan Grier', 'William Russ', 'Saul Stein', 'Peter Michael Goetz', 'David Wohl', 'Dick Shawn', 'Renn Woods']",,,,,30-08-1985,['United States'],"['Nevada, USA']",['Orion Pictures'],,"['Parody', 'Satire', 'Comedy']",['English']
tt0168671,Dobrý voják Svejk,,,6.8,38,,"Svejk is a dog trader Prague. He is charged for lèse-majesté, ""injured majesty"" and is supposed to be jailed. But the court finds him to be dim-witted, and he is committed to a mental asylum. There, the doctors examine his physical and mental status. When one of the physicians accuses Svejk of being a simulator, Svejk assures him that he is an officially approved imbecile poking fun at the trappings of empire and the absurdity of war, as Svejk personifies the power of passive resistance.",https://www.imdb.com/title/tt0168671/,"['Jaroslav Hasek', 'Václav Wasserman', 'Václav Spilar']",['Karel Lamac'],"['Karl Noll', 'Antonie Nedosinská', 'Karel Lamac', 'Betty Kysilková', 'Jan W. Speerger', 'Vladimír Majer', 'Josef Oliak', 'Antonín Fric', 'Bronislava Livia', 'Josef Sváb-Malostranský']",,,,,12-02-1926,['Czechoslovakia'],,['Gloriafilm'],,"['Slapstick', 'Comedy']",['None']
tt0808331,Joshua,1h 46m,R,5.8,14K,69,"The arrival of a newborn girl causes the gradual disintegration of the Cairn family; particularly for 9-year-old Joshua (Kogan), an eccentric boy whose proper upbringing and refined tastes both take a sinister turn.",https://www.imdb.com/title/tt0808331/,"['David Gilbert', 'George Ratliff']",['George Ratliff'],"['Sam Rockwell', 'Vera Farmiga', 'Jacob Kogan', 'Celia Weston', 'Dallas Roberts', 'Michael McKean', 'Nancy Giles', 'Linda Larkin', 'Alex Draper', 'Stephanie Roth Haberle']",,"$51,233","$719,968","$482,355",13-07-2007,['United States'],"['New York City, New York, USA']",['ATO Pictures'],,"['Drama', 'Horror', 'Thriller']",['English']
tt0095778,On Our Own,1h 24m,G,6.6,587,,"Siblings who have been dumped into the foster-care system find ways to be on their own, often making mistakes and learning from them along the way.",https://www.imdb.com/title/tt0095778/,"['Eric Hendershot', 'Lyman Dayton']",['Lyman Dayton'],"['Leigh Lombardi', 'Sam Hennings', 'Scott Warner', 'Amy Allred', 'Tom Dayton', 'Stephanie Kramer', 'Jean Roylace', 'T.C. Christensen', 'Mike Wuergler', 'Donré Sampson']",,,,,24-10-1991,['United States'],"['St. George, Utah, USA (Location)']","['Commonwealth Cinema Ltd.', 'Dayton Film Corp.']",,"['Drama', 'Family']",['English']
tt0351790,Suhana Safar,2h 10m,Not Rated,6.3,67,,"Sapna (Sharmila Tagore), flying back to India from the USA, is involved in an airplane engine ""flameout"". She loves poetry, in particular the work of a poet called Ujjwala. Unable to distinguish between the poet and the poetry, she sets out on a journey to meet the poet in a place called Phulwari. Sapna believes that Ujjwala is her dream man. Her wealthy father, worried by her distraction consults a psychiatrist who pronounces that Sapna needs treatment and must be sent to his clinic for an extended period of time. Running away from home, in a beautiful red MG TF (probably a 1954 model) she comes across Sunil (Shashi Kapoor) working on his Jeep (one of the early right-hand drive versions that Mahindras produced). A couple of accidents later they find themselves in a luxurious Mercedes Benz tour coach (possibly an O 321 H - with a rear engine) and their journey of exploration begins. Faced with obstacles, raised by greedy people who want to get the informant's reward announced by Sapna's father Randhir Singh Chauhan; and going through some comic as well as dangerous interludes the screen couple arrive at the climax on their way to Phulwari. Sunil is doing his best to escort Sapna to Phulwari. How Sapna reconciles her love for Ujjwala, who she has only met through his poetry and Sunil's unreciprocated love for her makes for an interesting denouement.",https://www.imdb.com/title/tt0351790/,"['Rajkumar Bedi', 'Jwalamukhi', 'Anand Romani']",['Vijay'],"['Shashi Kapoor', 'Sharmila Tagore', 'Lalita Pawar', 'David Abraham', 'Manmohan Krishna', 'Bhagwan Palav', 'Leela Mishra', 'K.N. Singh', 'Ramayan Tiwari', 'Sunder']",,,,,01-01-1970,['India'],"['Asha Studios, Chembur, Mumbai, Maharashtra, India (Studio)']",['NH Studioz'],,"['Comedy', 'Drama']",['Hindi']
tt0037848,Kiss and Tell,1h 30m,,6.5,302,,"15-year-old Corliss Archer and 17-year-old Mildred Pringle are best friends and get into some mischief together which causes their parents to fight over who is a bad influence on whom. Their fight also affects on Mildred and Lenny Archer, Corliss' brother, who elope one weekend when Lenny's home on leave from the Army. Fearing that the Pringles would want the marriage annulled, the couple decides not to tell anyone except Corliss. Then Mildred gets pregnant and Corliss is seen leading the doctor's office when she accompanies Mildred there. Mrs. Pringle heads to the Archers' with the wrong idea and tells them that Corliss is pregnant, and they assume that Corliss' boyfriend is the father. To buy them some time, Corliss tells her parents that she and Dexter are married, all the while trying to contact Mildred at every opportunity. Suddenly, Corliss' uncle, a navy chaplain, shows up and offers to give them a real home wedding right there.",https://www.imdb.com/title/tt0037848/,['F. Hugh Herbert'],['Richard Wallace'],"['Shirley Temple', 'Jerome Courtland', 'Walter Abel', 'Katharine Alexander', 'Robert Benchley', 'Porter Hall', 'Virginia Welles', 'Tom Tully', 'Darryl Hickman', 'Mary Philips']",,,,,04-10-1945,['United States'],,['Columbia Pictures'],,['Comedy'],['English']
tt0025943,The Prodigal Son,1h 22m,Approved,6.8,206,,Story of the trials and tribulations of a German who emigrates to the US during the Great Depression.,https://www.imdb.com/title/tt0025943/,"['Luis Trenker', 'Reinhart Steinbicker', 'Arnold Ulitz']",['Luis Trenker'],"['Luis Trenker', 'Maria Andergast', 'Bertl Schultes', 'Marian Marsh', 'F.W. Schröder-Schrom', 'Jimmie Fox', 'Paul Henckels', 'Eduard Köck', 'Melanie Horeschowsky', 'Emmerich Albert']",,,,,07-12-1934,"['Germany', 'United States']","['New York City, New York, USA']",['Deutsche Universal-Film'],,['Drama'],"['English', 'German']"
